Date,Resting heart rate,Breaths per minute (during sleep),HRV-status,DeepSleep,Restless moments,Duration (mins),Steps,Calories,Weight (in kilograms),Max HR,Run (kms),Ride (kms),Minutes intense exercise,AvgTemp_C,MinTemp_C,MaxTemp_C,Humidity_Max,Humidity_Avg,Humidity_Min,WindSpeed_Max,WindSpeed_Avg,WindSpeed_Min,Pressure_Max,Pressure_Avg,Pressure_Min,Precipitation_mm,DayOfWeek,IsWeekend,HR_Recovery_Score,Temp_Comfort_Index,Humidity_Comfort_Index,Weather_Stability,HRV_HR_Ratio,Breathing_Sleep_Quality,BedTimeSin,BedTimeCos,WakeTimeSin,WakeTimeCos,SunsetSin,SunsetCos,SunriseSin,SunriseCos,MinutesAfterSunset,BedtimeCategory_Early,BedtimeCategory_Late,BedtimeCategory_On Time,Heat_Stress_Effort,Sleep_Fragmentation
2025-03-12,57,12,32,66,69,562,7226,2910,81.0,124,0.0,0.0,9,4.3,1.0,8.0,100.0,83.2,61.0,22.0,11.8,0.0,1002.5,1000.7,999.5,0.0,2,0,43,22.16666666666667,37.20000000000002,64.98095756115919,0.5614035087719298,4.508333333333334,-0.2588190451025207,0.9659258262890683,0.7743926440821857,-0.632705328562516,-0.9855560590580777,0.1693495038490245,0.964787323828813,-0.2630312144579746,261,False,False,True,72.0,0.12277580071174377
2025-03-13,55,12,33,105,35,430,8682,3017,82.2,149,0.0,4.94,80,3.3,0.0,7.0,100.0,84.3,57.0,20.0,9.2,2.0,1004.5,1001.0,998.5,0.0,3,0,45,17.16666666666667,39.133333333333326,64.98095756115919,0.6,5.1499999999999995,0.11753739745783764,0.9930684569549263,0.8660254037844387,-0.49999999999999983,-0.9840406976462908,0.177943545473842,0.9670459389139432,-0.2546019482055275,346,False,False,True,560.0,0.08139534883720931
2025-03-14,63,13,33,79,51,439,13385,2860,82.5,123,0.0,0.0,31,3.3,0.0,7.0,93.0,71.5,49.0,24.0,13.6,4.0,1017.5,1010.1,1004.5,0.0,4,0,37,17.16666666666667,57.66666666666666,64.98095756115919,0.5238095238095238,3.2461538461538457,0.4265687399014583,0.904455145454368,0.5664062369248332,-0.8241261886220155,-0.9824503977255098,0.18652403600873432,0.9702957262759965,-0.24192189559966779,418,False,True,False,217.0,0.11617312072892938
2025-03-15,56,12,33,61,61,435,15139,2847,82.7,130,0.0,0.0,24,3.9,1.0,7.0,87.0,67.1,49.0,28.0,19.7,11.0,1022.5,1020.6,1017.5,0.0,5,1,44,19.833333333333343,64.6,69.9944449587525,0.5892857142857143,4.266666666666667,0.0697564737441253,0.9975640502598242,0.8503522249955631,-0.5262139236518693,-0.9807852804032304,0.1950903220161283,0.9723699203976767,-0.23344536385590514,331,False,False,True,168.0,0.14022988505747128
2025-03-16,59,13,33,50,46,525,7566,2956,83.0,151,0.0,0.0,66,4.7,0.0,9.0,93.0,76.6,53.0,22.0,13.8,7.0,1026.5,1023.8,1022.5,0.0,6,1,41,22.83333333333333,51.599999999999994,54.98518762303531,0.559322033898305,4.315384615384615,0.004363309284746571,0.9999904807207345,0.6560590289905073,-0.754709580222772,-0.9799247046208297,0.19936793441719694,0.9743700647852352,-0.2249510543438648,315,False,False,True,594.0,0.08761904761904762
2025-03-17,62,12,32,60,53,389,8305,2897,83.0,136,0.0,0.0,8,6.3,3.0,10.0,81.0,60.0,40.0,26.0,17.5,9.0,1031.5,1029.0,1026.5,0.0,0,0,38,32.16666666666667,79.33333333333333,64.98095756115919,0.5161290322580645,3.641666666666667,0.5372996083468239,0.8433914458128857,0.5555702330196022,-0.8314696123025453,-0.9781476007338058,0.20791169081775857,0.9772311064626789,-0.21217767215644623,442,False,True,False,80.0,0.13624678663239073
2025-03-18,58,12,34,53,72,568,6214,3458,83.0,154,0.0,15.33,112,5.8,0.0,11.0,60.0,41.3,26.0,24.0,18.5,11.0,1030.5,1028.3,1025.5,0.0,1,0,42,28.0,84.86666666666666,44.972734031209576,0.5862068965517241,3.9500000000000006,-0.21217767215644653,0.9772311064626789,0.6052939880428945,-0.7960020025346219,-0.9762960071199335,0.21643961393810246,0.9790454724845838,-0.20364175114017755,261,False,False,True,1232.0,0.1267605633802817
2025-03-19,58,12,33,63,58,534,7365,2547,82.8,127,0.0,0.0,5,8.0,0.0,16.0,76.0,52.8,38.0,19.0,10.8,2.0,1025.5,1023.8,1022.5,0.0,2,0,42,40.0,88.8,20.0,0.5689655172413793,4.641666666666667,-0.3420201433256686,0.9396926207859084,0.904455145454368,-0.4265687399014584,-0.9743700647852352,0.22495105434386492,0.9807852804032305,-0.19509032201612797,228,True,False,False,80.0,0.10861423220973783
2025-03-20,63,13,32,107,40,463,6381,3990,82.5,136,0.0,31.04,176,10.4,2.0,18.0,93.0,64.4,37.0,17.0,7.1,0.0,1022.5,1021.4,1019.5,0.0,3,0,37,50.666666666666664,70.4,19.966673608219097,0.5079365079365079,3.692307692307693,0.5372996083468239,0.8433914458128857,0.4383711467890773,-0.898794046299167,-0.9733792584604486,0.22920039092241382,0.9832549075639546,-0.18223552549214753,437,False,True,False,3168.0,0.08639308855291576
2025-03-21,63,13,32,43,47,413,9011,2895,82.3,123,0.0,0.0,7,14.3,6.0,21.0,81.0,56.5,35.0,31.0,19.7,7.0,1019.5,1013.0,1007.5,0.0,4,0,37,68.83333333333333,85.0,24.85791237040766,0.5079365079365079,3.2538461538461543,0.35429103799771583,0.9351352096860117,0.7906895737438435,-0.6122172800344491,-0.9713420698132614,0.23768589232617307,0.984807753012208,-0.1736481776669303,388,False,True,False,147.0,0.11380145278450363
2025-03-22,60,13,33,85,56,416,7240,2798,82.3,120,0.0,0.0,0,15.2,13.0,18.0,67.0,52.1,45.0,26.0,18.7,13.0,1006.5,1003.8,1001.5,0.0,5,1,40,77.0,90.6,74.94007182771666,0.55,4.023076923076923,0.4422886902190013,0.8968727415326883,0.7163019434246544,-0.69779045984168,-0.9692309097067545,0.2461532930289925,0.9862856015372314,-0.1650476058606777,408,False,True,False,0.0,0.1346153846153846
2025-03-23,63,13,31,28,48,365,14119,3856,81.7,148,0.0,15.25,129,13.5,10.0,17.0,82.0,69.4,55.0,19.0,13.0,6.0,1009.5,1003.9,1000.5,0.0,6,1,37,67.5,62.400000000000006,65.0,0.492063492063492,3.269230769230769,0.9983916705573488,0.05669278756337759,-0.15643446504023073,-0.9876883405951378,-0.9670459389139432,0.2546019482055274,0.9883615104677607,-0.1521233861899167,648,False,True,False,2193.0,0.13150684931506848
2025-03-24,54,13,33,98,70,688,7557,3210,82.0,139,0.0,20.07,128,8.7,6.0,13.0,100.0,86.2,67.0,22.0,13.7,6.0,1020.5,1015.2,1009.5,0.0,0,0,46,46.166666666666664,31.200000000000017,64.69655352046584,0.6111111111111112,4.1923076923076925,-0.5187732581605222,0.854911870672946,0.6052939880428945,-0.7960020025346219,-0.9659258262890682,0.25881904510252113,0.9896513868196702,-0.14349262199117918,175,True,False,False,1664.0,0.10174418604651163
2025-03-25,58,12,33,59,42,399,11169,3434,82.2,159,3.0,15.0,128,8.1,5.0,11.0,100.0,84.1,71.0,22.0,14.8,9.0,1022.5,1020.6,1019.5,0.0,1,0,42,40.166666666666664,29.933333333333337,69.9944449587525,0.5689655172413793,4.608333333333333,0.4305110968082951,0.9025852843498606,0.7040147244559682,-0.7101853756232854,-0.9636304532086231,0.26723837607825673,0.9914448613738105,-0.13052619222005138,400,False,True,False,1408.0,0.10526315789473684
2025-03-26,61,13,31,51,42,378,7703,3456,82.6,135,0.0,19.69,107,8.3,4.0,12.0,100.0,82.7,67.0,19.0,10.7,0.0,1025.5,1024.5,1022.5,0.0,2,0,39,40.5,33.53333333333333,59.9625175616648,0.5081967213114754,3.4076923076923076,0.25038000405444144,0.9681476403781077,0.9081431738250815,-0.4186597375374278,-0.9612616959383188,0.2756373558169994,0.9925461516413221,-0.12186934340514737,354,False,False,True,1284.0,0.1111111111111111
2025-03-27,57,13,31,85,33,323,8907,3162,83.0,118,0.0,0.0,14,8.0,1.0,15.0,100.0,78.6,51.0,13.0,7.8,0.0,1024.5,1021.0,1016.5,0.0,3,0,43,40.0,46.93333333333334,30.0,0.543859649122807,3.5538461538461537,0.5224985647159488,0.8526401643540923,0.8987940462991669,-0.4383711467890775,-0.9588197348681932,0.2840153447039223,0.9935718556765875,-0.11320321376790671,420,False,True,False,210.0,0.1021671826625387
2025-03-28,63,13,31,64,54,462,16839,3855,83.0,159,2.02,0.0,78,7.3,3.0,11.0,100.0,88.5,71.0,28.0,14.8,6.0,1015.5,1012.5,1010.5,0.0,4,0,37,35.5,27.0,59.9625175616648,0.492063492063492,3.253846153846154,0.27144044986507426,0.9624552364536473,0.7101853756232853,-0.7040147244559685,-0.9575713608048143,0.2881962681340896,0.9949685182509117,-0.10018806161207598,356,False,False,True,858.0,0.11688311688311688
2025-03-29,63,13,29,22,28,186,23964,3605,83.0,130,0.0,0.0,3,6.8,1.0,11.0,100.0,82.3,66.0,26.0,14.1,2.0,1021.5,1018.9,1014.5,0.0,5,1,37,31.33333333333333,34.46666666666667,49.78711984626521,0.4603174603174603,3.0999999999999996,0.9575713608048144,0.2881962681340894,0.8681988144891423,-0.49621650367520825,-0.9550199444571867,0.2965415749755707,0.9958049275746618,-0.09150161866340217,584,False,True,False,33.0,0.15053763440860216
2025-03-30,63,13,30,32,63,597,10304,4038,82.9,137,0.0,0.0,129,8.0,8.0,8.0,81.0,74.8,71.0,31.0,30.0,28.0,1016.5,1016.0,1015.5,0.0,6,1,37,40.0,48.79999999999998,100.0,0.4761904761904761,3.9461538461538463,0.5482932295199138,0.8362861558477596,-0.04797812852134395,-0.9988483864849507,-0.8410390129643925,0.5409744713679937,0.9411760152563707,-0.3379167180033268,362,False,False,True,1032.0,0.10552763819095477
2025-03-31,58,13,29,94,53,558,9902,2849,82.9,141,0.0,8.02,42,8.5,5.0,12.0,87.0,72.3,51.0,22.0,16.2,9.0,1030.5,1027.1,1022.5,0.0,0,0,42,42.5,59.79999999999998,65.0,0.5,3.784615384615385,0.25038000405444144,0.9681476403781077,0.4383711467890773,-0.898794046299167,-0.8362861558477594,0.5482932295199139,0.9455185755993168,-0.3255681544571564,285,False,False,True,504.0,0.09498207885304659
2025-04-01,55,13,30,78,55,523,9430,3241,82.9,130,0.0,12.4,104,8.7,4.0,14.0,100.0,71.3,38.0,28.0,17.3,7.0,1030.5,1028.5,1026.5,0.0,1,0,45,44.5,60.46666666666667,49.97000899460404,0.5454545454545454,4.6230769230769235,0.004363309284746571,0.9999904807207345,0.7040147244559682,-0.7101853756232854,-0.8338858220671683,0.551936985312058,0.9483236552061994,-0.317304656405092,227,True,False,False,1456.0,0.10516252390057361
2025-04-02,55,12,31,104,46,579,10498,3654,82.9,140,0.0,18.45,142,11.6,6.0,17.0,76.0,58.7,39.0,33.0,22.4,13.0,1027.5,1024.7,1021.5,0.0,2,0,45,57.666666666666664,84.2,44.99696978044453,0.5636363636363636,5.058333333333334,-0.17794354547384153,0.9840406976462909,0.6626200482157374,-0.7489557207890022,-0.8290375725550421,0.5591929034707462,0.9510565162951536,-0.30901699437494734,183,True,False,False,2414.0,0.07944732297063903
2025-04-03,59,13,32,52,46,541,10327,3825,82.8,146,0.0,12.21,197,14.5,9.0,20.0,71.0,52.1,33.0,30.0,19.7,11.0,1024.5,1022.9,1021.5,0.0,3,0,41,72.5,95.93333333333334,45.0,0.5423728813559322,4.507692307692308,-0.03053851320982367,0.9995335908367129,0.7071067811865476,-0.7071067811865475,-0.8241261886220159,0.5664062369248325,0.9550199444571866,-0.29654157497557104,215,True,False,False,3940.0,0.08502772643253234
2025-04-04,58,12,34,63,40,560,13598,3797,82.8,155,5.03,15.85,185,14.1,6.0,20.0,81.0,56.0,37.0,26.0,15.9,4.0,1022.5,1020.8,1018.5,0.0,4,0,42,66.83333333333334,84.0,29.71249518347281,0.5862068965517241,5.116666666666667,-0.0218148850345609,0.9997620270799091,0.6052939880428945,-0.7960020025346219,-0.8191520442889918,0.573576436351046,0.9575713608048144,-0.2881962681340895,215,True,False,False,3700.0,0.07142857142857142
2025-04-05,59,13,35,65,65,464,11752,2857,82.6,127,0.0,0.0,65,10.4,7.0,15.0,100.0,64.8,39.0,31.0,23.0,11.0,1022.5,1020.5,1019.5,0.0,5,1,41,53.99999999999999,64.13333333333333,59.85028020023054,0.5932203389830508,3.8615384615384616,0.14349262199117932,0.9896513868196702,0.7343225094356858,-0.6788007455329416,-0.816641555161679,0.5771451900372334,0.9600498543859287,-0.2798290140309919,252,False,False,True,975.0,0.1400862068965517
2025-04-06,58,12,35,67,47,510,11351,2831,82.4,117,0.0,0.0,46,8.3,4.0,12.0,71.0,48.3,33.0,26.0,22.0,13.0,1027.5,1025.3,1022.5,0.0,6,1,42,40.5,98.46666666666664,59.9625175616648,0.603448275862069,5.066666666666666,-0.034899496702500823,0.9993908270190958,0.7933533402912352,-0.6087614290087207,-0.8115739819650127,0.5842496656374337,0.9624552364536473,-0.2714404498650742,209,True,False,False,552.0,0.09215686274509804
2025-04-07,56,13,37,55,48,487,16891,3450,82.2,149,5.05,0.0,90,8.0,2.0,13.0,81.0,58.5,38.0,22.0,13.2,4.0,1027.5,1026.9,1026.5,0.0,0,0,44,38.33333333333334,81.66666666666667,44.92429452713898,0.6607142857142857,4.730769230769232,-0.05669278756337689,0.9983916705573489,0.8638355052043958,-0.5037739770455263,-0.8064446042674829,0.591309648363582,0.9659258262890683,-0.25881904510252085,202,True,False,False,1170.0,0.09856262833675565
2025-04-08,57,13,34,66,42,452,9640,3644,82.0,138,0.0,19.45,144,8.7,4.0,14.0,87.0,63.8,41.0,20.0,14.5,6.0,1029.5,1027.9,1026.5,0.0,1,0,43,44.5,72.13333333333333,49.97000899460404,0.5964912280701754,4.553846153846154,0.02617694830787315,0.9996573249755573,0.8638355052043958,-0.5037739770455263,-0.8012538126910608,0.598324600570659,0.9681476403781077,-0.2503800040544414,219,True,False,False,2016.0,0.09292035398230089
2025-04-09,58,12,34,46,33,460,9648,3517,81.0,141,0.0,15.18,130,8.0,5.0,11.0,87.0,74.8,62.0,26.0,15.7,7.0,1029.5,1027.4,1025.5,0.0,2,0,42,40.0,50.79999999999998,70.0,0.5862068965517241,5.2250000000000005,0.02617694830787315,0.9996573249755573,0.8638355052043958,-0.5037739770455263,-0.7986355100472932,0.6018150231520479,0.9702957262759965,-0.24192189559966779,218,True,False,False,1430.0,0.07173913043478261
2025-04-10,59,13,34,69,40,484,12419,4187,82.0,164,5.03,24.25,240,9.1,4.0,13.0,93.0,75.3,63.0,26.0,15.7,7.0,1029.5,1027.4,1025.5,0.0,3,0,41,43.50000000000001,45.79999999999998,54.86686361441297,0.576271186440678,4.753846153846154,-0.013089595571344759,0.999914327574007,0.8571673007021123,-0.5150380749100543,-0.7933533402912352,0.6087614290087207,0.9733792584604485,-0.22920039092241415,207,True,False,False,3120.0,0.08264462809917356
2025-04-11,59,13,34,84,56,534,9012,3586,82.0,152,0.0,8.12,155,9.9,3.0,16.0,100.0,80.1,59.0,22.0,11.7,4.0,1026.5,1022.2,1018.5,0.0,4,0,41,48.166666666666664,40.599999999999994,34.95898729775702,0.576271186440678,4.476923076923077,-0.24192189559966787,0.9702957262759965,0.8433914458128858,-0.5372996083468236,-0.7880107536067218,0.6156614753256585,0.9753423205085127,-0.22069743502150116,152,True,False,False,2480.0,0.10486891385767791
2025-04-12,60,13,34,39,43,408,11587,3238,82.0,174,3.01,0.0,40,15.0,6.0,23.0,100.0,63.0,33.0,26.0,14.8,0.0,1018.5,1010.4,1001.5,3.8,5,1,40,73.33333333333333,69.33333333333334,14.95099451884616,0.5666666666666667,4.315384615384615,0.29237170472273677,0.9563047559630354,0.816641555161679,-0.5771451900372335,-0.785316930880745,0.619093949309834,0.9772311064626789,-0.21217767215644623,275,False,False,True,920.0,0.1053921568627451
2025-04-13,63,13,33,56,46,443,11154,2779,82.0,119,0.0,0.0,24,13.9,11.0,17.0,94.0,72.5,48.0,33.0,22.3,17.0,1007.5,1000.2,998.5,0.0,6,1,37,69.83333333333334,57.0,69.9944449587525,0.5238095238095238,3.853846153846154,0.7313537016191705,0.6819983600624985,0.3131638064837494,-0.949699126201877,-0.7798844830928816,0.6259234721840593,0.9790454724845838,-0.20364175114017755,393,False,True,False,408.0,0.1038374717832957
2025-04-14,62,13,32,80,49,391,15754,3804,82.5,156,7.98,12.29,138,12.6,9.0,16.0,94.0,70.1,48.0,20.0,14.7,7.0,1009.5,1007.5,1003.5,0.0,0,0,38,62.666666666666664,58.599999999999994,64.99523841913313,0.5161290322580645,3.269230769230769,0.19509032201612825,0.9807852804032304,0.9440890203927843,-0.3296906452627872,-0.7743926440821857,0.6327053285625159,0.981627183447664,-0.1908089953765448,248,True,False,False,2208.0,0.12531969309462915
2025-04-15,63,14,32,81,42,534,6371,2741,83.0,134,0.0,4.01,34,14.5,10.0,21.0,100.0,73.5,56.0,33.0,17.2,4.0,1003.5,998.9,996.5,1.5,1,0,37,75.83333333333333,47.0,44.6977999232098,0.5079365079365079,3.642857142857143,0.25460194820552756,0.9670459389139432,0.48480962024633717,-0.8746197071393957,-0.7688418320734595,0.6394390019805849,0.9832549075639546,-0.18223552549214753,260,False,False,True,714.0,0.07865168539325842
2025-04-16,57,13,32,59,51,482,8701,4380,83.0,144,0.0,54.09,288,10.8,9.0,12.0,100.0,76.7,62.0,20.0,11.4,2.0,1012.5,1007.3,1000.5,0.0,2,0,43,53.0,40.866666666666674,84.9003311294585,0.5614035087719298,4.361538461538461,0.28401534470392265,0.958819734868193,0.6560590289905073,-0.754709580222772,-0.7660444431189781,0.6427876096865393,0.984807753012208,-0.1736481776669303,266,False,False,True,3456.0,0.10580912863070539
2025-04-17,58,13,32,79,45,515,13531,3179,84.0,158,6.49,0.0,104,10.5,8.0,13.0,87.0,71.8,54.0,15.0,8.8,2.0,1014.5,1012.9,1011.5,0.0,3,0,42,52.5,58.133333333333326,75.0,0.5517241379310345,4.684615384615385,-0.061048539534856866,0.9981347984218669,0.8141155183563192,-0.5807029557109398,-0.7604059656000308,0.6494480483301839,0.9862856015372314,-0.1650476058606777,184,True,False,False,1352.0,0.08737864077669903
2025-04-18,58,13,32,93,54,486,7544,3398,84.0,146,0.0,9.48,148,10.4,7.0,16.0,93.0,74.1,45.0,19.0,9.4,4.0,1016.5,1014.5,1013.5,0.0,4,0,42,55.666666666666664,58.599999999999994,54.55406142092197,0.5517241379310345,4.446153846153846,0.3947438563842672,0.9187912101488983,0.5771451900372336,-0.8166415551616789,-0.7547095802227722,0.656059028990507,0.9876883405951377,-0.15643446504023104,289,False,False,True,2368.0,0.1111111111111111
2025-04-19,63,13,31,42,38,358,45992,6087,84.0,143,0.0,4.01,145,9.5,5.0,14.0,93.0,73.0,54.0,20.0,14.2,6.0,1013.5,1010.8,1008.5,0.0,5,1,37,47.5,53.33333333333334,55.0,0.492063492063492,3.3461538461538463,0.5372996083468239,0.8433914458128857,0.7986355100472927,-0.6018150231520484,-0.7489557207890021,0.6626200482157375,0.9896513868196702,-0.14349262199117918,324,False,False,True,2030.0,0.10614525139664804
2025-04-20,58,13,34,67,46,481,9304,4100,83.0,162,0.0,3.64,96,9.7,3.0,15.0,93.0,77.5,59.0,19.0,11.0,4.0,1008.5,1007.7,1007.5,2.2,6,1,42,46.166666666666664,47.0,39.864042924941046,0.5862068965517241,4.276923076923078,0.34611705707749296,0.9381913359224842,0.5187732581605218,-0.8549118706729464,-0.7460573750616997,0.6658816660008341,0.9908658973868822,-0.13485093027372297,274,False,False,True,1440.0,0.09563409563409564
2025-04-21,56,13,32,50,52,612,5234,2756,83.0,137,0.0,0.0,32,11.4,9.0,14.0,100.0,90.4,77.0,15.0,7.2,4.0,1013.5,1009.6,1007.5,1.0,0,0,44,57.333333333333336,21.73333333333335,74.99333422198526,0.5714285714285714,4.2153846153846155,0.13917310096006544,0.9902680687415704,0.16074256560382594,-0.9869963665602319,-0.740218127486832,0.6723668074346681,0.992004949679715,-0.1261989691358298,223,True,False,False,448.0,0.08496732026143791
2025-04-22,56,14,34,49,61,739,7879,3097,83.0,130,0.0,6.07,32,11.6,8.0,15.0,100.0,84.5,63.0,22.0,13.4,2.0,1018.5,1016.4,1013.5,0.0,1,0,44,57.666666666666664,35.0,64.99523841913313,0.6071428571428571,3.678571428571429,-0.7071067811865477,0.7071067811865474,0.49621650367520803,-0.8681988144891424,-0.7343225094356858,0.6788007455329415,0.9930684569549263,-0.1175373974578378,9,True,False,False,480.0,0.08254397834912043
2025-04-23,61,12,35,80,64,617,9824,3174,83.0,169,5.01,0.0,59,11.9,7.0,15.0,100.0,83.7,63.0,15.0,9.0,2.0,1018.5,1015.0,1013.5,5.5,2,0,39,56.49999999999999,35.53333333333333,59.66391193980258,0.5737704918032787,4.408333333333333,-0.3542910379977158,0.9351352096860117,0.5336145159156117,-0.8457278217039732,-0.7283709698824004,0.6851829903263591,0.9940563382223196,-0.10886687485196461,104,True,False,False,885.0,0.10372771474878444
2025-04-24,61,13,35,23,50,432,7468,2688,83.0,110,0.0,0.0,0,11.1,10.0,13.0,100.0,91.9,82.0,24.0,15.8,11.0,1021.5,1018.2,1015.5,2.5,3,0,39,56.833333333333336,17.400000000000006,84.82326341622372,0.5737704918032787,3.6538461538461537,0.02181488503456112,0.9997620270799091,0.9099612708765433,-0.4146932426562388,-0.7253743710122879,0.6883545756937537,0.9949685182509117,-0.10018806161207598,191,True,False,False,0.0,0.11574074074074074
2025-04-25,58,12,36,75,37,409,11316,4109,82.0,167,8.01,9.68,238,10.4,8.0,13.0,93.0,79.4,63.0,17.0,12.6,6.0,1023.5,1022.8,1021.5,1.3,4,0,42,52.333333333333336,43.06666666666666,74.99333422198526,0.6206896551724138,5.075,-0.1993679344171965,0.9799247046208297,0.9988483864849507,-0.04797812852134401,-0.7193398003386517,0.6946583704589967,0.9958049275746618,-0.09150161866340217,138,True,False,False,3094.0,0.09046454767726161
2025-04-26,60,12,38,80,45,516,11464,3867,81.7,142,0.0,12.12,68,11.8,6.0,17.0,100.0,78.6,48.0,17.0,11.7,4.0,1023.5,1023.2,1022.5,2.1,5,1,40,58.0,48.93333333333334,44.972734031209576,0.6333333333333333,5.058333333333334,0.09584575252022398,0.9953961983671789,0.6626200482157374,-0.7489557207890022,-0.713250449154182,0.7009092642998506,0.9965655024977614,-0.08280820751220423,204,True,False,False,1156.0,0.0872093023255814
2025-04-27,58,13,34,67,46,481,26573,4699,81.3,154,0.0,12.5,150,14.1,8.0,20.0,100.0,65.9,40.0,11.0,6.8,2.0,1027.5,1025.0,1023.5,0.0,6,1,42,70.16666666666666,62.73333333333332,39.99722228651966,0.5862068965517241,4.276923076923078,-0.3296906452627871,0.9440890203927843,0.4422886902190013,-0.8968727415326883,-0.7101853756232854,0.7040147244559684,0.9972501850994857,-0.07410849019539922,104,True,False,False,3000.0,0.09563409563409564
2025-04-28,57,13,38,54,65,843,3201,2972,81.0,137,0.0,22.49,80,14.4,7.0,21.0,100.0,63.8,35.0,19.0,6.8,0.0,1028.5,1027.1,1026.5,0.0,0,0,43,70.66666666666666,67.46666666666667,29.961915122318388,0.6666666666666666,4.3,-0.6946583704589976,0.7193398003386509,0.18652403600873463,-0.9824503977255097,-0.7040147244559687,0.7101853756232851,0.9978589232386035,-0.06540312923014292,3,True,False,False,1680.0,0.0771055753262159
2025-04-29,56,13,39,34,56,482,16306,3896,81.6,188,10.01,6.82,174,15.2,8.0,21.0,100.0,68.8,40.0,17.0,8.8,2.0,1028.5,1027.0,1025.5,0.0,1,0,44,73.66666666666667,60.79999999999998,34.87448016842143,0.6964285714285714,4.46923076923077,-0.29237170472273627,0.9563047559630357,0.9600498543859287,-0.2798290140309919,-0.6977904598416802,0.7163019434246541,0.9983916705573488,-0.05669278756337747,109,True,False,False,3654.0,0.11618257261410789
2025-04-30,59,13,38,59,44,492,6440,3189,82.3,175,0.0,24.07,129,17.7,11.0,24.0,94.0,68.1,41.0,15.0,8.5,6.0,1025.5,1023.5,1021.5,0.0,2,0,41,87.83333333333333,64.6,34.98974439880017,0.6440677966101694,4.63076923076923,-0.16074256560382694,0.9869963665602318,0.8929789434111371,-0.4500984410374348,-0.6915130557822693,0.7223639620597557,0.9988483864849507,-0.04797812852134401,138,True,False,False,3096.0,0.08943089430894309
2025-05-01,59,12,40,54,39,423,12741,3950,82.3,149,5.67,29.52,231,19.5,11.0,27.0,100.0,63.1,30.0,19.0,7.8,0.0,1021.5,1018.3,1015.5,0.0,3,0,41,95.83333333333334,71.26666666666668,19.94793360984781,0.6779661016949152,5.0249999999999995,-0.24192189559966787,0.9702957262759965,0.9883615104677607,-0.1521233861899167,-0.688354575693754,0.7253743710122876,0.9992290362407229,-0.03925981575906855,118,True,False,False,6237.0,0.09219858156028368
2025-05-02,63,14,36,35,41,392,7531,3462,82.4,163,0.0,0.0,146,17.9,12.0,24.0,100.0,67.2,38.0,22.0,9.5,0.0,1015.5,1014.4,1013.5,0.0,4,0,37,89.83333333333333,63.20000000000002,39.99722228651966,0.5714285714285714,3.2928571428571423,0.4656145203251114,0.8849876374630419,0.760405965600031,-0.6494480483301835,-0.6819983600624984,0.7313537016191707,0.9995335908367129,-0.030538513209822697,283,False,False,True,3504.0,0.10459183673469388
2025-05-03,59,13,37,56,33,448,11128,4192,82.4,142,0.0,74.13,267,12.7,9.0,17.0,82.0,65.7,42.0,28.0,14.9,4.0,1015.5,1012.6,1010.5,0.0,5,1,41,64.5,73.53333333333335,59.9625175616648,0.6271186440677966,4.923076923076923,-0.17364817766693127,0.9848077530122079,0.9743700647852352,-0.2249510543438648,-0.6755902076156605,0.7372773368101239,0.9997620270799091,-0.021814885034561256,130,True,False,False,4539.0,0.07366071428571429
2025-05-04,62,15,34,84,47,448,3926,2753,82.5,131,0.0,0.0,29,10.1,6.0,13.0,87.0,67.1,51.0,28.0,19.3,9.0,1016.5,1014.9,1013.5,0.0,6,1,38,48.50000000000001,63.26666666666668,64.82898920986204,0.5483870967741935,2.966666666666667,0.4617486132350339,0.8870108331782217,0.5519369853120583,-0.8338858220671681,-0.6723668074346678,0.7402181274868324,0.999914327574007,-0.013089595571344452,279,False,False,True,377.0,0.10491071428571429
2025-05-05,58,13,35,69,48,606,23412,3611,82.5,165,8.02,0.0,110,9.5,4.0,15.0,93.0,63.6,38.0,31.0,16.6,0.0,1022.5,1018.9,1016.5,0.0,0,0,42,47.5,70.26666666666668,45.0,0.603448275862069,4.653846153846154,-0.15212338618991633,0.9883615104677608,0.6052939880428945,-0.7960020025346219,-0.6658816660008344,0.7460573750616993,0.9999904807207345,-0.00436330928474646,132,True,False,False,1650.0,0.07920792079207921
2025-05-06,58,13,34,57,61,508,9466,3366,82.6,133,0.0,14.63,94,9.5,4.0,13.0,87.0,72.2,58.0,22.0,14.5,6.0,1023.5,1022.7,1022.5,0.0,1,0,42,44.16666666666667,55.20000000000002,54.63114137061267,0.5862068965517241,4.207692307692308,0.11320321376790672,0.9935718556765875,0.7040147244559682,-0.7101853756232854,-0.6593458151000687,0.7518398074789775,0.9999904807207345,0.004363309284746804,191,True,False,False,1222.0,0.12007874015748031
2025-05-07,56,13,34,81,42,488,19131,4076,82.1,174,9.03,20.27,241,11.1,7.0,16.0,87.0,69.3,52.0,24.0,15.5,7.0,1023.5,1021.8,1020.5,0.0,2,0,44,56.833333333333336,61.133333333333326,54.94077970788516,0.6071428571428571,4.861538461538462,-0.01745240643728445,0.9998476951563913,0.8410390129643925,-0.5409744713679938,-0.6560590289905074,0.7547095802227719,0.9999619230641713,0.008726535498373897,160,True,False,False,3856.0,0.0860655737704918
